ProDataCSV

Title: Tue Jun 25 19:15:36 2024

Remarks:
#User: SX User
#Date: 2024/06/25
#HV (Absorbance channel): 261.642
#Samples per point: 16
#Sample period: 12.5 us
#Temperature: 19.87 C
#Cell type: Stopped Flow
#Pathlength: 10

Last Modified: Tue Jun 25 19:16:27 2024 by unknown.

Options:

Available Dimensions:,3
Time,1000 time points over 0.2s,linear,oversampled,external trigger,pressure hold in operation
0.0784,0.0870737,0.0865448,0.0860375,0.0859559,0.0847059
0.0786,0.0873074,0.0866035,0.0859515,0.0857988,0.0849173
0.0788,0.0873238,0.0866698,0.0859537,0.0857648,0.084836
0.079,0.0871886,0.0867439,0.0860069,0.0858268,0.0849054
0.0792,0.087265,0.0867723,0.0860223,0.0859282,0.0848099
0.0794,0.0871384,0.0866395,0.0860258,0.0860094,0.0849497
0.0796,0.0871564,0.0868307,0.0860835,0.08608,0.0848976
0.0798,0.0872559,0.0868909,0.0860617,0.0859915,0.0848969
0.08,0.0873134,0.0868796,0.0862744,0.0859534,0.0848379
0.0802,0.087146,0.086837,0.0860035,0.0859726,0.0849
0.0804,0.0872035,0.0868982,0.0859855,0.0860693,0.0849591
0.0806,0.0873109,0.0869162,0.0860838,0.0860809,0.084988
0.0808,0.0873425,0.0868821,0.0860759,0.0862158,0.0848963
0.081,0.0874553,0.0868445,0.0861893,0.0861912,0.0851288
0.0812,0.0875289,0.0868764,0.0861522,0.0861169,0.0849685
0.0814,0.0875693,0.0867682,0.0860999,0.0860806,0.0850333
0.0816,0.087502,0.0867918,0.0860513,0.0860835,0.084945
0.0818,0.0875055,0.0869449,0.0861528,0.0862019,0.0849783
0.082,0.0873914,0.086943,0.0861162,0.0861562,0.0849598
0.0822,0.0875061,0.0869626,0.0862608,0.0862561,0.0849403
0.0824,0.0874764,0.0869638,0.0861985,0.086212,0.0849519
0.0826,0.0874808,0.0870036,0.0863179,0.0862192,0.084933
0.0828,0.0875169,0.0869922,0.0862693,0.0862728,0.0850179
0.083,0.0875191,0.0870327,0.0862817,0.0862955,0.0849893
0.0832,0.0874641,0.0870266,0.0862507,0.0862375,0.0850653
0.0834,0.0876335,0.0869512,0.0863614,0.0863381,0.0849406
0.0836,0.0875513,0.0868941,0.0863289,0.0862319,0.0848916
0.0838,0.0875516,0.0870658,0.086223,0.0862177,0.0850198
0.084,0.0876028,0.0871122,0.0862864,0.0861109,0.0848693
0.0842,0.0876781,0.0869812,0.0863116,0.0862958,0.0850496
0.0844,0.0877201,0.0868713,0.0863651,0.08627,0.0850565
0.0846,0.0876487,0.0869758,0.0863503,0.0863592,0.0850022
0.0848,0.087514,0.0871182,0.0862328,0.0862697,0.0851492
0.085,0.0875459,0.0871226,0.0863302,0.0862823,0.085115
0.0852,0.0876367,0.0869531,0.0863141,0.0863422,0.085043
0.0854,0.0878377,0.0871978,0.086368,0.0862192,0.0850345
0.0856,0.0877065,0.0870187,0.0864087,0.0862697,0.0850713
0.0858,0.0876259,0.0871176,0.0863113,0.0862338,0.084977
0.086,0.0877157,0.0870399,0.086386,0.0862281,0.0850399
0.0862,0.087618,0.0871135,0.0864307,0.0862662,0.0850207
0.0864,0.0876032,0.0870418,0.0863119,0.0863522,0.0851495
0.0866,0.0877426,0.0870769,0.0863065,0.0862744,0.0851389
0.0868,0.0876771,0.0870333,0.0863384,0.0862974,0.0852021
0.087,0.0876345,0.0870999,0.086086,0.0863532,0.0850886
0.0872,0.0877031,0.0871675,0.0863469,0.0863573,0.0852244
0.0874,0.0875036,0.0871201,0.0863327,0.086276,0.0851071
0.0876,0.0875665,0.0870996,0.0863466,0.0862879,0.0851188
0.0878,0.087624,0.087139,0.0863381,0.0863198,0.0850471
0.088,0.087551,0.0871631,0.08638,0.0862426,0.0851052
0.0882,0.0875068,0.0871207,0.0862388,0.086328,0.0850304
0.0884,0.0876139,0.0872022,0.0864396,0.0862123,0.0850553
0.0886,0.087478,0.0871261,0.0863075,0.0861947,0.0849629
0.0888,0.0876199,0.0871056,0.0865341,0.0861666,0.085093
0.089,0.0875377,0.087026,0.0863516,0.0861827,0.08533
0.0892,0.0874464,0.0870715,0.086252,0.0862259,0.0852426
0.0894,0.0874192,0.0871078,0.0861691,0.0862946,0.0852957
0.0896,0.0875175,0.0869701,0.0862656,0.0862958,0.0853662
0.0898,0.0875089,0.0870803,0.0863125,0.0862706,0.0852759
0.09,0.0874894,0.0870099,0.0864525,0.0863299,0.0853533
0.0902,0.0875513,0.0870405,0.08649,0.0862139,0.0852193
0.0904,0.0874811,0.0871352,0.0864553,0.0862202,0.0852005
0.0906,0.0874366,0.0871169,0.0864566,0.0862552,0.0851917
0.0908,0.0875374,0.087085,0.0864714,0.086282,0.0852759
0.091,0.08752,0.0869787,0.0864891,0.086246,0.0851291
0.0912,0.0874575,0.0871283,0.0864396,0.0862214,0.0851863
0.0914,0.087466,0.0870434,0.0864537,0.086235,0.0852558
0.0916,0.0875165,0.0870459,0.0863961,0.0861597,0.0853115
0.0918,0.0874628,0.0869894,0.0864222,0.0862385,0.0853611
0.092,0.0874853,0.0868862,0.0863548,0.0861846,0.0853615
0.0922,0.0873535,0.0868903,0.0863699,0.0861014,0.0853611
0.0924,0.0873557,0.0869512,0.0864276,0.086155,0.0853894
0.0926,0.0873545,0.0869683,0.0865165,0.0861345,0.0855719
0.0928,0.0874641,0.0869875,0.0864525,0.0860983,0.0853756
0.093,0.0874695,0.0868029,0.086543,0.0862612,0.0853203
0.0932,0.0874919,0.0868613,0.0865285,0.0862145,0.0850993
0.0934,0.0874739,0.0869771,0.0865168,0.0863302,0.0851467
0.0936,0.0876547,0.0870614,0.0864187,0.0863273,0.0852093
0.0938,0.0875194,0.0870614,0.0865357,0.0864017,0.0852674
0.094,0.0874786,0.087129,0.0864213,0.0863179,0.0851643
0.0942,0.0875096,0.0869897,0.0862791,0.0862004,0.0852241
0.0944,0.0874527,0.0870674,0.0863437,0.0862167,0.0852143
0.0946,0.0872906,0.0870847,0.0864099,0.086241,0.0853533
0.0948,0.0873617,0.0870516,0.0864878,0.0862221,0.0853882
0.095,0.0874723,0.0870614,0.0865288,0.0863157,0.0853064
0.0952,0.0873864,0.0870052,0.0865603,0.0862539,0.0852646
0.0954,0.087526,0.0870797,0.0865117,0.0861629,0.0852354
0.0956,0.0874442,0.0870898,0.0865237,0.086166,0.0852756
0.0958,0.0876098,0.0871255,0.086472,0.0861619,0.0852156
0.096,0.0874982,0.0870364,0.0864566,0.0860775,0.0851587
0.0962,0.0874473,0.0871081,0.0864651,0.0862076,0.0850983
0.0964,0.0875134,0.08699,0.0863967,0.0861172,0.0851213
0.0966,0.0874897,0.0870273,0.0864229,0.0862297,0.0851958
0.0968,0.0874044,0.0870686,0.086362,0.0861225,0.0853341
0.097,0.0872995,0.0871637,0.0863053,0.0863062,0.0851907
0.0972,0.0873781,0.0871476,0.0863229,0.086247,0.0852178
0.0974,0.0873819,0.0871172,0.0863062,0.0863979,0.085286
0.0976,0.0874969,0.0872635,0.0863204,0.0863012,0.0852439
0.0978,0.0876278,0.0871807,0.0863929,0.0862211,0.0851778
0.098,0.0875965,0.0872275,0.0865641,0.0861499,0.0851649
0.0982,0.0875131,0.0873162,0.0864947,0.0862224,0.0852797
0.0984,0.0874363,0.0871558,0.0864153,0.0863696,0.0851486
0.0986,0.0875981,0.0872578,0.0864553,0.0862571,0.0851738
0.0988,0.0876376,0.0872025,0.0864049,0.0864106,0.085281
0.099,0.0875399,0.0871618,0.0864812,0.0863904,0.0852159
0.0992,0.0875798,0.0871523,0.0865631,0.0863762,0.0851926
0.0994,0.0875406,0.0871264,0.0864831,0.0863856,0.0852467
0.0996,0.0875064,0.0870882,0.0865114,0.0863081,0.0852766
0.0998,0.0875146,0.0871893,0.0865915,0.0862996,0.0853454
0.1,0.0877511,0.0872205,0.0865612,0.0864424,0.0852152
0.1002,0.0876148,0.0871652,0.0865209,0.0862984,0.0852338
0.1004,0.0878371,0.0871851,0.0865319,0.0863749,0.0852429
0.1006,0.0877271,0.0871536,0.0865439,0.0863898,0.0851778
0.1008,0.0878023,0.0872442,0.086513,0.0863472,0.0851725
0.101,0.0876885,0.0872035,0.0865736,0.0863705,0.0851587
0.1012,0.0877976,0.0871924,0.0866773,0.086444,0.0851904
0.1014,0.0877091,0.0872291,0.0866379,0.0865297,0.0853099
0.1016,0.0877201,0.0872673,0.0865982,0.0864644,0.0854001
0.1018,0.0878855,0.0872174,0.0866981,0.0864301,0.0853973
0.102,0.0878846,0.0872104,0.0867104,0.0864736,0.0851948
0.1022,0.0879684,0.0870936,0.0866622,0.0864887,0.0853143
0.1024,0.0878387,0.0873244,0.0866881,0.0865225,0.08537
0.1026,0.0877963,0.0874154,0.0865136,0.0863563,0.0852549
0.1028,0.087735,0.0873677,0.0864663,0.086484,0.0853448
0.103,0.0877827,0.0873311,0.0865039,0.0864462,0.0854174
0.1032,0.0878706,0.0873917,0.0866748,0.0864846,0.0852803
0.1034,0.0878087,0.0873036,0.0865752,0.0863403,0.0852121
0.1036,0.0878982,0.0873355,0.0865572,0.0864348,0.0852127
0.1038,0.0879232,0.0872969,0.0866757,0.0864125,0.085292
0.104,0.0879153,0.0872572,0.0868079,0.0865603,0.0852385
0.1042,0.0878767,0.0874148,0.086653,0.086531,0.0852775
0.1044,0.0878169,0.0873579,0.0867628,0.0864118,0.0853517
0.1046,0.0877875,0.0874044,0.0866499,0.0865212,0.0854687
0.1048,0.0878457,0.0874843,0.0865455,0.0864184,0.0854234
0.105,0.0878289,0.087484,0.0867934,0.08642,0.0853602
0.1052,0.0878697,0.0873586,0.0865231,0.0864824,0.0854939
0.1054,0.0877628,0.0872537,0.0865537,0.0863825,0.0854766
0.1056,0.0878337,0.0873961,0.0864604,0.0863856,0.0855128
0.1058,0.0878166,0.0873886,0.086548,0.0864389,0.0853923
0.106,0.0877008,0.0873222,0.0866499,0.0864229,0.0854193
0.1062,0.0877729,0.0873345,0.0865534,0.0864755,0.0854351
0.1064,0.0877189,0.0872973,0.0865565,0.0865644,0.0853916
0.1066,0.0878479,0.0873409,0.0867,0.086466,0.0853583
0.1068,0.0876961,0.0873661,0.0868139,0.0863009,0.0853511
0.107,0.0876117,0.0874293,0.0866038,0.0865007,0.0853806
0.1072,0.0875804,0.0874164,0.0865206,0.0864377,0.0854929
0.1074,0.0877919,0.0873096,0.0866225,0.0865127,0.0855911
0.1076,0.0876677,0.0873484,0.0865792,0.0865285,0.085431
0.1078,0.0876951,0.0873023,0.0866748,0.086461,0.0854394
0.108,0.0876525,0.0874382,0.0867474,0.0864632,0.0855817
0.1082,0.0876945,0.0873298,0.0866177,0.0865152,0.0855263
0.1084,0.0877657,0.0872502,0.0866146,0.086549,0.0855461
0.1086,0.087852,0.0873683,0.086683,0.0865114,0.0855061
0.1088,0.0878147,0.087398,0.0868407,0.086548,0.0856348
0.109,0.08774,0.0873124,0.0867638,0.0865991,0.0853583
0.1092,0.0877736,0.0873358,0.0867537,0.0865584,0.0854898
0.1094,0.0877094,0.0872442,0.0867811,0.0864922,0.0854102
0.1096,0.0877277,0.0872256,0.0867553,0.0865332,0.0854722
0.1098,0.0876629,0.0873064,0.0866663,0.0864254,0.0854319
0.11,0.0876882,0.0872764,0.0866827,0.0865146,0.0854256
0.1102,0.08779,0.0872853,0.0866679,0.0864383,0.0854948
0.1104,0.087803,0.0873453,0.0864963,0.0865045,0.0856701
0.1106,0.087747,0.0874113,0.0866023,0.0865685,0.0857724
0.1108,0.087791,0.0872524,0.0866023,0.0864654,0.0856194
0.111,0.0878194,0.0871621,0.0866493,0.0865222,0.0854882
0.1112,0.0878466,0.0873102,0.086718,0.0865241,0.0855514
0.1114,0.087828,0.0872758,0.0866448,0.0865669,0.0855234
0.1116,0.0877587,0.0873222,0.086613,0.0865799,0.0855804
0.1118,0.0876193,0.0874315,0.0866515,0.0864985,0.0854498
0.112,0.0877625,0.0873797,0.0866505,0.0864969,0.0853989
0.1122,0.0876537,0.0874237,0.0864597,0.0865928,0.0855279
0.1124,0.0876072,0.0873775,0.086549,0.0866061,0.0854983
0.1126,0.0876496,0.0874186,0.0864396,0.0864317,0.0854646
0.1128,0.0875864,0.0874543,0.0864692,0.0865537,0.0854335
0.113,0.0875292,0.0873857,0.0865543,0.0865972,0.085492
0.1132,0.0875959,0.0874748,0.0866174,0.0864496,0.0854939
0.1134,0.0876736,0.0874556,0.0865761,0.0864673,0.0855631
0.1136,0.0876746,0.087368,0.0865269,0.0864925,0.0855533
0.1138,0.0876142,0.0872929,0.0864663,0.0865386,0.0855143
0.114,0.0875886,0.0875222,0.0865805,0.0865364,0.0855489
0.1142,0.0875842,0.0874644,0.0864364,0.0865247,0.0855647
0.1144,0.0876158,0.0872354,0.0864604,0.0865288,0.085469
0.1146,0.0875731,0.087356,0.0864673,0.086438,0.0854728
0.1148,0.0875049,0.0873737,0.0865247,0.0864452,0.0854819
0.115,0.0873879,0.0873889,0.0864289,0.0862507,0.085464
0.1152,0.0874695,0.0872641,0.086514,0.0863982,0.0855493
0.1154,0.0875444,0.0872657,0.0865748,0.0864415,0.085492
0.1156,0.0876313,0.0872063,0.0864153,0.086502,0.0856147
0.1158,0.087539,0.0871709,0.0865723,0.0863069,0.0854313
0.116,0.0876019,0.0872872,0.0864399,0.0862435,0.0854734
0.1162,0.0873649,0.0872995,0.0863901,0.0863151,0.0855363
0.1164,0.0875194,0.0872723,0.0864125,0.0864339,0.0854857
0.1166,0.0875361,0.0873797,0.0865569,0.0864493,0.0853634
0.1168,0.0875971,0.0875156,0.0866805,0.0863258,0.0852986
0.117,0.0876139,0.0874483,0.086642,0.0863434,0.0854143
0.1172,0.0874619,0.0872439,0.0866215,0.0863689,0.0853284
0.1174,0.0875017,0.0872679,0.0865625,0.0864143,0.0853589
0.1176,0.0875172,0.0872654,0.0865237,0.0863711,0.085458
0.1178,0.087491,0.0872445,0.0867019,0.0863459,0.0854174
0.118,0.0875371,0.0871479,0.0865502,0.0864799,0.0855065
0.1182,0.0876951,0.0872287,0.0865915,0.0863409,0.0854627
0.1184,0.0876218,0.0871135,0.0865089,0.0863021,0.0853762
0.1186,0.0875598,0.0872306,0.0865897,0.0864279,0.0855493
0.1188,0.0876667,0.0872069,0.0863743,0.0862993,0.0853407
0.119,0.0874849,0.0872742,0.0864364,0.0863696,0.0854313
0.1192,0.0874309,0.0873465,0.0864203,0.0863422,0.0854152
0.1194,0.0874872,0.0872682,0.0865382,0.0862441,0.0854766
0.1196,0.0874764,0.0874663,0.086554,0.0864273,0.0854653
0.1198,0.0877226,0.0871631,0.0865518,0.086298,0.0852134
0.12,0.0877271,0.0871577,0.0865761,0.086368,0.0851775
0.1202,0.0875905,0.087265,0.0864746,0.0864251,0.0853552
0.1204,0.0877641,0.0872243,0.086636,0.0863403,0.0854813
0.1206,0.0876559,0.0873845,0.0866534,0.0864519,0.0854593
0.1208,0.0877846,0.0874277,0.0866366,0.0863951,0.085419
0.121,0.0877363,0.0873718,0.0865956,0.0864506,0.0854646
0.1212,0.0876717,0.087351,0.0865635,0.0863592,0.0853696
0.1214,0.0875459,0.087313,0.0865537,0.086386,0.0854568
0.1216,0.0875937,0.0873807,0.086555,0.0865146,0.0855653
0.1218,0.087582,0.087302,0.0865736,0.0864686,0.0854401
0.122,0.087563,0.0873168,0.0866057,0.0863478,0.0855382
0.1222,0.0876547,0.0874243,0.086601,0.0864162,0.0855263
0.1224,0.0875716,0.0872635,0.0866991,0.0863541,0.0855077
0.1226,0.0876638,0.0873203,0.0865531,0.0863012,0.0855228
0.1228,0.0876654,0.0873004,0.086666,0.0864165,0.0854718
0.123,0.0877669,0.0873494,0.0866944,0.0863355,0.0854042
0.1232,0.0876016,0.0874417,0.0866354,0.0863129,0.0854734
0.1234,0.0875716,0.0873639,0.0866925,0.0864515,0.0854813
0.1236,0.0877062,0.0873936,0.0867379,0.0864361,0.0855193
0.1238,0.0876784,0.0874439,0.0867486,0.0864345,0.0855779
0.124,0.087722,0.0873803,0.0867893,0.0865367,0.0855857
0.1242,0.0877429,0.08746,0.086748,0.0864739,0.0856584
0.1244,0.0876689,0.0875061,0.0866817,0.0866098,0.0855672
0.1246,0.087771,0.0875507,0.0869014,0.0865493,0.0854511
0.1248,0.0877723,0.0874233,0.0867325,0.08642,0.0855716
0.125,0.0876066,0.0873106,0.0866672,0.0863932,0.0855058
0.1252,0.0875794,0.0873645,0.0865559,0.0863961,0.0854351
0.1254,0.0876831,0.0873519,0.0867067,0.086501,0.0855357
0.1256,0.0877758,0.0873791,0.0867527,0.086618,0.0854083
0.1258,0.0877774,0.0874754,0.086842,0.0865698,0.0853832
0.126,0.0877236,0.0875052,0.0868136,0.0864591,0.0855137
0.1262,0.0877831,0.0873898,0.0868032,0.0866962,0.0855008
0.1264,0.0877729,0.087418,0.086766,0.0866461,0.0854058
0.1266,0.087926,0.0874606,0.0868354,0.0865972,0.0855304
0.1268,0.0878058,0.0875099,0.0868692,0.0866704,0.0854064
0.127,0.0878466,0.0874609,0.0867871,0.0865752,0.0854816
0.1272,0.0878466,0.0873627,0.0868123,0.0865956,0.0854338
0.1274,0.0877748,0.0875469,0.0866666,0.086571,0.0855011
0.1276,0.087679,0.0875421,0.0866483,0.0866448,0.0853916
0.1278,0.0878014,0.0873469,0.0867994,0.0866568,0.0854253
0.128,0.0878406,0.0872998,0.0868856,0.0865603,0.0854778
0.1282,0.0879061,0.0873257,0.0867606,0.0865464,0.0854854
0.1284,0.0877843,0.0875716,0.0868587,0.0867164,0.0854508
0.1286,0.0878011,0.0875823,0.0867079,0.0867461,0.0855175
0.1288,0.0878137,0.0875327,0.0866776,0.086637,0.0854218
0.129,0.0877875,0.0874638,0.0867521,0.0867177,0.0854228
0.1292,0.0876759,0.0876227,0.0866931,0.0866243,0.0853404
0.1294,0.0876041,0.0876657,0.086671,0.0866805,0.085519
0.1296,0.0876345,0.0875949,0.0866559,0.0866133,0.0856021
0.1298,0.0876493,0.0874868,0.0866764,0.0866429,0.0854476
0.13,0.0877932,0.0876199,0.0866688,0.0865367,0.0855011
0.1302,0.0876177,0.0875905,0.0867287,0.0866414,0.0855596
0.1304,0.0878267,0.0875791,0.086653,0.0865622,0.0855464
0.1306,0.0878741,0.0875077,0.0866385,0.0866502,0.0854882
0.1308,0.0878773,0.0876436,0.0865682,0.0865906,0.0853907
0.131,0.0877995,0.0876594,0.0866379,0.0866814,0.0854954
0.1312,0.08776,0.0875671,0.08666,0.0866925,0.085381
0.1314,0.0877568,0.0876913,0.0865272,0.0866335,0.0853514
0.1316,0.0876199,0.0876246,0.0867187,0.0867048,0.0853115
0.1318,0.087667,0.08752,0.0865871,0.0866663,0.085414
0.132,0.0876423,0.0875975,0.0867991,0.0865512,0.0854612
0.1322,0.0876465,0.087563,0.0867789,0.0866537,0.0854212
0.1324,0.0875791,0.0876082,0.0867843,0.0866202,0.0854307
0.1326,0.0877325,0.0873589,0.0866748,0.0866486,0.0855502
0.1328,0.0877524,0.0875333,0.0867016,0.0864427,0.0855499
0.133,0.0877034,0.0874808,0.086571,0.08642,0.0855087
0.1332,0.0875801,0.0875937,0.086462,0.086566,0.08557
0.1334,0.0877761,0.0875968,0.086368,0.0865509,0.085442
0.1336,0.0877729,0.0876221,0.086432,0.0864307,0.0854382
0.1338,0.0877603,0.0875744,0.0866177,0.0862539,0.0855297
0.134,0.0876503,0.0874565,0.0866572,0.0863503,0.0854413
0.1342,0.0875472,0.0874976,0.0865345,0.0865127,0.0853835
0.1344,0.0876705,0.0874584,0.0866042,0.0865193,0.0854118
0.1346,0.0877995,0.0872969,0.0865928,0.0864295,0.0854876
0.1348,0.0876891,0.087423,0.0866408,0.0864036,0.0855065
0.135,0.0877024,0.087418,0.0866972,0.086414,0.0854964
0.1352,0.0876986,0.0873797,0.0865493,0.0864131,0.0854989
0.1354,0.0876452,0.0872827,0.0865657,0.0865695,0.0855017
0.1356,0.0875482,0.0873494,0.0865707,0.0864644,0.0854011
0.1358,0.0876822,0.0873883,0.0864433,0.0863368,0.0855193
0.136,0.0876654,0.0874161,0.0864421,0.0862353,0.0854467
0.1362,0.0876958,0.0874973,0.0863942,0.0862451,0.0854388
0.1364,0.0875848,0.0874698,0.0865953,0.08627,0.0854476
0.1366,0.0877052,0.0873541,0.0865452,0.0862016,0.085469
0.1368,0.0876771,0.0875074,0.0865937,0.0862684,0.0853552
0.137,0.0877071,0.0874723,0.0867035,0.0863242,0.0854804
0.1372,0.0877075,0.0874982,0.0866051,0.0865064,0.0855914
0.1374,0.0876879,0.0874868,0.0865758,0.0863169,0.0854917
0.1376,0.087655,0.0874464,0.0865893,0.0863674,0.0857645
0.1378,0.0876297,0.0872796,0.0865117,0.0862101,0.0854024
0.138,0.0876098,0.0873023,0.0865155,0.0863488,0.0855445
0.1382,0.0875614,0.0874799,0.0864818,0.0861754,0.0855558
0.1384,0.0876575,0.087338,0.0865149,0.0862961,0.0855533
0.1386,0.0875782,0.0874663,0.086612,0.0861635,0.0856789
0.1388,0.0876079,0.0873718,0.0865124,0.0862211,0.0856833
0.139,0.0877612,0.0874878,0.0866934,0.0862876,0.085626
0.1392,0.0877612,0.0874707,0.0864796,0.0863078,0.0856342
0.1394,0.0877242,0.087326,0.086595,0.08627,0.0856059
0.1396,0.0878011,0.0873677,0.0866155,0.0863024,0.0856471
0.1398,0.087631,0.087441,0.08669,0.0861424,0.0856726
0.14,0.0876221,0.0874454,0.0867534,0.0862347,0.0856468
0.1402,0.0875387,0.0872843,0.0867259,0.0862545,0.0856276
0.1404,0.0874085,0.0874126,0.08659,0.0861767,0.085475
0.1406,0.0875115,0.0873737,0.0867628,0.0862476,0.0855102
0.1408,0.0875131,0.0874277,0.0867187,0.0862255,0.0856553
0.141,0.0875336,0.0873772,0.0866701,0.0862593,0.0855795
0.1412,0.0876522,0.0875706,0.0866404,0.0862507,0.0854763
0.1414,0.0876145,0.0874593,0.086666,0.0861937,0.0856764
0.1416,0.0876866,0.0874448,0.0867461,0.0862662,0.0856185
0.1418,0.0875794,0.0873428,0.0866001,0.0861947,0.085604
0.142,0.0876531,0.0873579,0.086631,0.0862435,0.0856663
0.1422,0.0876227,0.0874271,0.0865837,0.08638,0.0855411
0.1424,0.0877268,0.0874066,0.0867969,0.0863163,0.0854895
0.1426,0.0876607,0.0873023,0.086825,0.0861701,0.0855864
0.1428,0.0875108,0.0873093,0.0868082,0.086276,0.0855055
0.143,0.087569,0.0872878,0.0865704,0.0862665,0.085548
0.1432,0.0876806,0.0872846,0.0866423,0.0865288,0.0855744
0.1434,0.0877384,0.0873924,0.086807,0.0864758,0.085508
0.1436,0.0877903,0.0874116,0.0867224,0.0864364,0.0855621
0.1438,0.0877723,0.0873349,0.0867316,0.0865424,0.0855285
0.144,0.0878412,0.0874208,0.086818,0.0864629,0.0855656
0.1442,0.0878178,0.0873813,0.0867521,0.0863664,0.0854942
0.1444,0.0879054,0.0873428,0.0869076,0.0864134,0.0856169
0.1446,0.0878273,0.0873418,0.0868007,0.0864629,0.0854681
0.1448,0.087759,0.0873902,0.0867445,0.0865281,0.0855514
0.145,0.0878466,0.0873538,0.0866754,0.0865348,0.0855656
0.1452,0.0876705,0.0874489,0.0865922,0.0865606,0.0855499
0.1454,0.0877606,0.0874887,0.0866247,0.0864938,0.0855071
0.1456,0.08779,0.0875807,0.0867073,0.0865638,0.0854907
0.1458,0.0877461,0.0874195,0.0867332,0.0865808,0.0854709
0.146,0.0877865,0.0874388,0.0868054,0.0865326,0.0854785
0.1462,0.0877454,0.0875491,0.0868906,0.086595,0.0854989
0.1464,0.0879263,0.08749,0.0867991,0.0865641,0.0854372
0.1466,0.0878314,0.0874249,0.0867574,0.0864752,0.0854564
0.1468,0.0878874,0.0874954,0.0867944,0.0864178,0.0854344
0.147,0.0878083,0.0874944,0.0867209,0.0864033,0.0853454
0.1472,0.0878337,0.0876003,0.0867231,0.0864692,0.08561
0.1474,0.087914,0.0876028,0.0865341,0.0865332,0.085615
0.1476,0.087765,0.0876401,0.086612,0.086584,0.0856458
0.1478,0.0878052,0.0874982,0.0866354,0.0865609,0.0856251
0.148,0.0878548,0.0875459,0.0865414,0.0865821,0.0855678
0.1482,0.0878333,0.0876278,0.0866332,0.0866496,0.0855716
0.1484,0.0877552,0.0876417,0.0867641,0.0866432,0.0854615
0.1486,0.0877963,0.0877673,0.08673,0.0865102,0.085593
0.1488,0.0878377,0.0875396,0.0868019,0.0865625,0.0855197
0.149,0.0877356,0.0876752,0.0866833,0.08652,0.0854307
0.1492,0.0877084,0.0876155,0.0865855,0.0865821,0.0855681
0.1494,0.0878846,0.0874916,0.0867174,0.086554,0.0855687
0.1496,0.0878628,0.0876449,0.086748,0.086636,0.0854539
0.1498,0.0878744,0.0875883,0.0867568,0.0865464,0.0854649
0.15,0.0878428,0.0874878,0.0867395,0.0865947,0.0855672
0.1502,0.0878204,0.087599,0.0866322,0.086595,0.0855971
0.1504,0.0878517,0.0875851,0.086636,0.0865994,0.085586
0.1506,0.0879848,0.0877293,0.0866016,0.0866042,0.0854178
0.1508,0.087907,0.0877075,0.086549,0.0864953,0.0854788
0.151,0.0878159,0.087648,0.0866991,0.0864758,0.0855841
0.1512,0.0878393,0.0877059,0.0866067,0.0866795,0.0855974
0.1514,0.0878824,0.0875956,0.0866404,0.0868221,0.0856178
0.1516,0.0879497,0.0875994,0.0866155,0.0866083,0.0854951
0.1518,0.0877511,0.0875965,0.0866019,0.0864225,0.0855005
0.152,0.0877518,0.0875428,0.0863898,0.0865228,0.0855068
0.1522,0.0878314,0.0873965,0.0863825,0.0865931,0.0855156
0.1524,0.0879273,0.0876057,0.0865619,0.0865411,0.085621
0.1526,0.0879345,0.0875785,0.0865985,0.0865717,0.0854659
0.1528,0.0879131,0.0876278,0.0867262,0.0866303,0.0855662
0.153,0.0879077,0.0875346,0.0867171,0.0865196,0.0853589
0.1532,0.087827,0.0876604,0.0867139,0.0864758,0.0855483
0.1534,0.0877186,0.0877167,0.0866158,0.0866297,0.0856156
0.1536,0.0878311,0.0877404,0.0867751,0.0865805,0.0854945
0.1538,0.0878254,0.0875706,0.0865837,0.0865638,0.0854486
0.154,0.087877,0.0876522,0.0865448,0.0864641,0.0856361
0.1542,0.08782,0.0875535,0.0866868,0.0865931,0.0855426
0.1544,0.0877783,0.0875314,0.0865865,0.0864042,0.0855209
0.1546,0.087896,0.0876547,0.0865427,0.0864789,0.0856119
0.1548,0.087723,0.0875266,0.0865171,0.0866029,0.0856307
0.155,0.0875744,0.0875463,0.0866442,0.0864588,0.0857717
0.1552,0.0878409,0.0875355,0.0865985,0.0865171,0.0856931
0.1554,0.0877619,0.0875763,0.0866644,0.086374,0.0855851
0.1556,0.0876996,0.0875232,0.0866411,0.0864446,0.0854703
0.1558,0.0876642,0.0873478,0.086707,0.0865477,0.085448
0.156,0.087618,0.0874309,0.0865944,0.0864629,0.0855873
0.1562,0.0875962,0.0874938,0.0865442,0.086379,0.0856336
0.1564,0.0876993,0.0875804,0.0865512,0.0863935,0.0856842
0.1566,0.0877318,0.0875159,0.0865912,0.0863034,0.0856896
0.1568,0.0876939,0.087594,0.0865136,0.0862769,0.0857179
0.157,0.0875813,0.0875406,0.0865676,0.0862136,0.0856515
0.1572,0.0876866,0.087344,0.0865502,0.0861972,0.0857708
0.1574,0.0875542,0.0874034,0.0866275,0.0862782,0.0856141
0.1576,0.0876076,0.0873387,0.0866978,0.0863002,0.0855971
0.1578,0.0875551,0.0872534,0.0867218,0.0863213,0.0857261
0.158,0.0875535,0.0873279,0.086753,0.0862637,0.0856128
0.1582,0.0876888,0.0873911,0.0866344,0.0861622,0.0856528
0.1584,0.0875744,0.0873567,0.0866534,0.0861629,0.0856159
0.1586,0.0877094,0.0874094,0.086584,0.0862391,0.0856166
